fullname,des,ip,sigma_vi,ps,energy,sigma_mc,method,id,date,ts
(2021 RP2),2021 RP2,4.120e-07,0.4844,-9.40,6.386e-04,,IOBS,bK21R02P,2120-09-02.64,0
(2021 RP2),2021 RP2,4.655e-08,1.8650,-10.34,6.391e-04,,IOBS,bK21R02P,2120-02-08.76,0
(2021 RP2),2021 RP2,7.204e-08,0.9070,-10.15,6.383e-04,,IOBS,bK21R02P,2120-01-26.10,0
(2021 RP2),2021 RP2,3.062e-07,1.3617,-9.52,6.385e-04,,IOBS,bK21R02P,2119-09-11.53,0
(2021 RP2),2021 RP2,8.859e-08,1.3565,-10.06,6.387e-04,,IOBS,bK21R02P,2119-09-11.41,0
(2021 RP2),2021 RP2,1.132e-08,1.9222,-10.95,6.375e-04,,IOBS,bK21R02P,2119-09-11.39,0
(2021 RP2),2021 RP2,5.011e-08,1.7049,-10.31,6.387e-04,,IOBS,bK21R02P,2119-09-11.12,0
(2021 RP2),2021 RP2,1.050e-07,1.6953,-9.98,6.387e-04,,IOBS,bK21R02P,2119-09-10.97,0
(2021 RP2),2021 RP2,7.647e-08,1.2882,-10.12,6.387e-04,,IOBS,bK21R02P,2119-09-10.83,0
(2021 RP2),2021 RP2,1.920e-08,1.7060,-10.72,6.387e-04,,IOBS,bK21R02P,2119-09-10.80,0
(2021 RP2),2021 RP2,2.026e-07,1.6935,-9.70,6.386e-04,,IOBS,bK21R02P,2119-09-10.59,0
(2021 RP2),2021 RP2,2.465e-08,1.4102,-10.61,6.392e-04,,IOBS,bK21R02P,2119-09-09.15,0
(2021 RP2),2021 RP2,7.389e-08,1.4174,-10.14,6.392e-04,,IOBS,bK21R02P,2119-09-08.92,0
(2021 RP2),2021 RP2,1.173e-06,0.4805,-8.94,6.386e-04,,IOBS,bK21R02P,2119-09-07.59,0
(2021 RP2),2021 RP2,3.740e-07,0.4780,-9.43,6.387e-04,,IOBS,bK21R02P,2119-09-07.50,0
(2021 RP2),2021 RP2,3.619e-08,2.4714,-10.45,6.383e-04,,IOBS,bK21R02P,2119-09-06.88,0
(2021 RP2),2021 RP2,3.710e-08,0.4147,-10.44,6.391e-04,,IOBS,bK21R02P,2119-09-02.85,0
(2021 RP2),2021 RP2,1.767e-08,2.1357,-10.75,6.383e-04,,IOBS,bK21R02P,2118-09-12.20,0
(2021 RP2),2021 RP2,5.139e-08,2.4412,-10.29,6.387e-04,,IOBS,bK21R02P,2118-09-10.65,0
(2021 RP2),2021 RP2,1.342e-09,2.0586,-11.87,6.396e-04,,IOBS,bK21R02P,2118-09-10.35,0
(2021 RP2),2021 RP2,3.002e-07,2.5363,-9.52,6.389e-04,,IOBS,bK21R02P,2118-09-09.52,0
(2021 RP2),2021 RP2,2.649e-07,2.3332,-9.58,6.408e-04,,IOBS,bK21R02P,2118-09-08.38,0
(2021 RP2),2021 RP2,8.622e-07,1.0392,-9.07,6.399e-04,,IOBS,bK21R02P,2118-09-07.57,0
(2021 RP2),2021 RP2,5.294e-07,1.0949,-9.28,6.399e-04,,IOBS,bK21R02P,2118-09-07.51,0
(2021 RP2),2021 RP2,1.134e-08,2.1326,-10.95,6.409e-04,,IOBS,bK21R02P,2118-09-07.33,0
(2021 RP2),2021 RP2,1.878e-07,0.9716,-9.73,6.396e-04,,IOBS,bK21R02P,2118-09-06.67,0
(2021 RP2),2021 RP2,1.945e-07,0.2330,-9.71,6.398e-04,,IOBS,bK21R02P,2118-09-06.16,0
(2021 RP2),2021 RP2,2.400e-08,2.4521,-10.62,6.391e-04,,IOBS,bK21R02P,2117-09-09.19,0
(2021 RP2),2021 RP2,9.900e-09,2.5349,-11.00,6.381e-04,,IOBS,bK21R02P,2117-09-08.43,0
(2021 RP2),2021 RP2,1.638e-07,1.0318,-9.78,6.393e-04,,IOBS,bK21R02P,2117-09-07.16,0
(2021 RP2),2021 RP2,9.550e-08,1.1123,-10.02,6.392e-04,,IOBS,bK21R02P,2117-09-07.08,0
(2021 RP2),2021 RP2,1.476e-08,3.2660,-10.83,6.390e-04,,IOBS,bK21R02P,2117-09-07.03,0
(2021 RP2),2021 RP2,1.952e-06,0.2961,-8.71,6.393e-04,,IOBS,bK21R02P,2117-09-06.92,0
(2007 VC3),2007 VC3,1.837e-08,1.4684,-7.82,2.118e+00,,IOBS,bK07V03C,2099-10-27.91,0
(2017 QM33),2017 QM33,3.840e-09,1.0146,-9.75,6.212e-02,,IOBS,bK17Q33M,2103-08-26.63,0
(2017 QM33),2017 QM33,1.044e-08,0.9436,-9.32,6.220e-02,,IOBS,bK17Q33M,2103-08-26.61,0
(2017 QM33),2017 QM33,1.900e-07,4.1889,-8.04,6.121e-02,,IOBS,bK17Q33M,2100-08-25.71,0
(2017 QM33),2017 QM33,9.185e-08,0.9559,-8.31,6.264e-02,,IOBS,bK17Q33M,2093-08-25.40,0
(2017 QM33),2017 QM33,1.565e-08,2.7638,-9.08,6.264e-02,,IOBS,bK17Q33M,2093-08-25.18,0
(2017 QM33),2017 QM33,4.679e-08,4.1799,-8.60,6.198e-02,,IOBS,bK17Q33M,2092-08-25.09,0
(2017 QM33),2017 QM33,1.044e-06,3.0580,-7.26,6.121e-02,,IOBS,bK17Q33M,2092-08-25.08,0
(2017 QM33),2017 QM33,6.974e-08,3.6137,-8.39,6.243e-02,,IOBS,bK17Q33M,2087-08-25.76,0
(2017 QM33),2017 QM33,1.241e-05,2.4011,-6.12,6.144e-02,,IOBS,bK17Q33M,2084-08-25.17,0
(2017 QJ2),2017 QJ2,1.002e-10,3.9713,-9.98,5.543e-01,,IOBS,bK17Q02J,2045-08-24.38,0
(2017 QJ2),2017 QJ2,1.458e-09,4.1059,-8.42,5.546e-01,,IOBS,bK17Q02J,2033-02-14.93,0
(2019 AU6),2019 AU6,8.934e-09,0.2767,-9.16,1.399e-01,,IOBS,bK19A06U,2115-08-25.92,0
(2025 SB9),2025 SB9,1.011e-06,4.1287,-8.38,1.445e-03,,IOBS,bK25S09B,2068-09-15.98,0
(2025 SB9),2025 SB9,4.710e-08,1.9602,-10.03,1.236e-03,,IOBS,bK25S09B,2104-09-16.96,0
(2025 SB9),2025 SB9,2.908e-08,2.7158,-10.25,1.288e-03,,IOBS,bK25S09B,2109-09-17.19,0
(2025 SB9),2025 SB9,8.282e-07,2.3567,-8.75,1.396e-03,,IOBS,bK25S09B,2106-09-17.42,0
(2025 VW3),2025 VW3,4.705e-09,0.8395,-9.88,4.512e-02,,IOBS,bK25V03W,2125-11-18.38,0
(2025 VR4),2025 VR4,2.165e-08,0.7621,-10.55,9.210e-04,,IOBS,bK25V04R,2121-11-14.72,0
(2025 VK5),2025 VK5,1.835e-08,3.5412,-9.56,1.853e-02,,IOBS,bK25V05K,2117-11-13.88,0
(2025 VK5),2025 VK5,1.330e-08,1.4900,-9.62,1.891e-02,,IOBS,bK25V05K,2103-11-14.76,0
(2025 VK5),2025 VK5,3.515e-08,1.8068,-9.18,1.905e-02,,IOBS,bK25V05K,2099-11-13.57,0
(2025 HD2),2025 HD2,1.057e-07,0.5262,-6.70,8.122e+00,,IOBS,bK25H02D,2120-12-18.31,0
(2025 HD2),2025 HD2,8.253e-10,4.0859,-8.77,8.111e+00,,IOBS,bK25H02D,2111-12-19.15,0
(2024 RB3),2024 RB3,5.027e-07,1.0725,-7.81,4.863e-02,,IOBS,bK24R03B,2122-09-09.87,0
(2024 RB3),2024 RB3,1.970e-08,1.0918,-9.21,4.875e-02,,IOBS,bK24R03B,2119-09-10.03,0
(2024 RB3),2024 RB3,3.760e-09,1.0900,-9.92,4.884e-02,,IOBS,bK24R03B,2118-09-09.77,0
(2024 RB3),2024 RB3,1.257e-04,1.0900,-5.39,4.876e-02,,IOBS,bK24R03B,2117-09-09.56,0
(2024 RB3),2024 RB3,6.024e-08,0.5839,-8.71,4.855e-02,,IOBS,bK24R03B,2117-09-09.35,0
(2025 MB),2025 MB,3.969e-10,2.7438,-11.97,1.655e-03,,IOBS,bK25M00B,2098-06-18.31,0
(2026 CU1),2026 CU1,7.349e-08,0.9137,-7.05,2.430e+00,,IOBS,bK26C01U,2081-03-01.18,0
(2025 YU11),2025 YU11,8.783e-09,1.2814,-9.73,1.739e-02,,IOBS,bK25Y11U,2086-06-23.96,0
(2022 WC11),2022 WC11,1.172e-08,1.9085,-9.87,1.453e-02,,IOBS,bK22W11C,2122-11-21.86,0
(2022 WC11),2022 WC11,6.601e-08,3.0300,-9.09,1.493e-02,,IOBS,bK22W11C,2119-11-21.78,0
(2022 WC11),2022 WC11,1.961e-08,1.3148,-9.57,1.524e-02,,IOBS,bK22W11C,2110-11-21.82,0
(2022 YC),2022 YC,1.923e-07,2.4711,-9.17,1.883e-03,,IOBS,bK22Y00C,2088-03-14.17,0
(2022 YC),2022 YC,1.574e-08,0.9075,-10.24,1.887e-03,,IOBS,bK22Y00C,2086-03-09.74,0
(2022 WF1),2022 WF1,3.368e-07,1.1846,-6.52,3.342e+00,,IOBS,bK22W01F,2122-11-10.77,0
(2022 WF1),2022 WF1,2.717e-08,1.1386,-7.61,3.336e+00,,IOBS,bK22W01F,2122-11-10.76,0
(2022 WF1),2022 WF1,4.289e-09,1.1542,-8.41,3.332e+00,,IOBS,bK22W01F,2121-11-10.38,0
(2022 WF1),2022 WF1,5.771e-07,0.2899,-6.23,3.339e+00,,IOBS,bK22W01F,2110-11-10.64,0
(2019 PG),2019 PG,7.796e-09,0.6116,-8.81,4.836e-01,,IOBS,bK19P00G,2119-07-13.92,0
(2019 PG),2019 PG,9.824e-08,0.6373,-7.69,4.835e-01,,IOBS,bK19P00G,2115-07-14.06,0
(2019 PG),2019 PG,1.415e-06,0.9287,-6.53,4.815e-01,,IOBS,bK19P00G,2115-07-13.82,0
(2019 DF),2019 DF,2.289e-09,5.7965,-10.85,4.912e-03,,IOBS,bK19D00F,2101-07-11.14,0
(2019 DF),2019 DF,1.664e-08,4.9075,-10.26,2.218e-03,,IOBS,bK19D00F,2101-02-25.32,0
(2019 DF),2019 DF,6.889e-08,5.1009,-9.49,2.146e-03,,IOBS,bK19D00F,2077-02-24.66,0
(2019 DF),2019 DF,4.192e-08,5.9203,-9.61,2.051e-03,,IOBS,bK19D00F,2065-02-25.16,0
(2019 DF),2019 DF,2.033e-08,5.4183,-9.92,2.081e-03,,IOBS,bK19D00F,2065-02-25.11,0
(2023 HO),2023 HO,4.051e-08,3.9166,-7.29,2.708e+00,,IOBS,bK23H00O,2084-04-10.59,0
(2025 VW3),2025 VW3,6.856e-08,1.5459,-8.70,4.534e-02,,IOBS,bK25V03W,2122-11-18.82,0
(2025 VW3),2025 VW3,1.381e-08,0.8569,-9.39,4.510e-02,,IOBS,bK25V03W,2119-11-18.56,0
(2025 VW3),2025 VW3,1.547e-09,1.0230,-10.34,4.507e-02,,IOBS,bK25V03W,2119-11-18.73,0
(2025 VW3),2025 VW3,9.610e-09,1.3436,-9.56,4.479e-02,,IOBS,bK25V03W,2121-11-18.19,0
(2019 GD4),2019 GD4,2.758e-09,0.3442,-10.28,2.650e-02,,IOBS,bK19G04D,2122-02-05.73,0
(2019 GD4),2019 GD4,2.330e-09,1.4304,-10.35,2.688e-02,,IOBS,bK19G04D,2122-02-04.93,0
(2019 GD4),2019 GD4,4.675e-08,0.2769,-9.05,2.592e-02,,IOBS,bK19G04D,2121-02-07.76,0
(2019 GD4),2019 GD4,3.669e-06,1.2332,-7.15,2.654e-02,,IOBS,bK19G04D,2121-02-06.40,0
(2019 GD4),2019 GD4,6.588e-08,0.1948,-8.90,2.628e-02,,IOBS,bK19G04D,2121-02-06.18,0
(2019 GD4),2019 GD4,4.616e-08,0.6544,-9.05,2.645e-02,,IOBS,bK19G04D,2121-02-05.88,0
(2019 GD4),2019 GD4,2.521e-08,0.1748,-9.30,2.658e-02,,IOBS,bK19G04D,2118-02-05.75,0
(2019 GD4),2019 GD4,1.465e-07,0.5098,-8.53,2.668e-02,,IOBS,bK19G04D,2118-02-05.41,0
(2019 GD4),2019 GD4,1.790e-07,1.4559,-8.45,2.656e-02,,IOBS,bK19G04D,2118-02-05.36,0
(2019 GD4),2019 GD4,3.983e-06,0.0733,-7.10,2.666e-02,,IOBS,bK19G04D,2118-02-05.36,0
(2019 GD4),2019 GD4,2.285e-08,0.8113,-9.34,2.677e-02,,IOBS,bK19G04D,2118-02-03.68,0
(2019 GD4),2019 GD4,3.418e-09,0.2199,-10.16,2.645e-02,,IOBS,bK19G04D,2117-02-05.21,0
(2019 GD4),2019 GD4,3.828e-09,0.2794,-10.11,2.649e-02,,IOBS,bK19G04D,2116-02-06.40,0
(2019 GD4),2019 GD4,6.195e-08,1.2219,-8.90,2.667e-02,,IOBS,bK19G04D,2116-02-06.30,0
(2019 GD4),2019 GD4,3.532e-07,0.5663,-8.14,2.660e-02,,IOBS,bK19G04D,2116-02-06.15,0
(2019 GD4),2019 GD4,1.773e-07,0.3917,-8.44,2.663e-02,,IOBS,bK19G04D,2116-02-06.14,0
(2019 GD4),2019 GD4,1.556e-07,0.5338,-8.50,2.666e-02,,IOBS,bK19G04D,2116-02-06.09,0
(2019 GD4),2019 GD4,4.107e-07,0.5716,-8.08,2.665e-02,,IOBS,bK19G04D,2116-02-06.01,0
(2019 GD4),2019 GD4,2.915e-07,0.4475,-8.23,2.660e-02,,IOBS,bK19G04D,2116-02-05.92,0
(2019 GD4),2019 GD4,3.722e-08,0.6857,-9.12,2.661e-02,,IOBS,bK19G04D,2116-02-05.76,0
(2019 GD4),2019 GD4,1.108e-07,0.3199,-8.65,2.664e-02,,IOBS,bK19G04D,2116-02-05.74,0
(2019 GD4),2019 GD4,1.503e-09,0.3032,-10.51,2.658e-02,,IOBS,bK19G04D,2116-02-05.00,0
(2019 GD4),2019 GD4,1.003e-09,2.9997,-10.69,2.629e-02,,IOBS,bK19G04D,2115-02-05.76,0
(2019 GD4),2019 GD4,3.991e-09,0.5002,-10.09,2.664e-02,,IOBS,bK19G04D,2115-02-04.94,0
(2019 GD4),2019 GD4,5.220e-07,0.8830,-7.97,2.654e-02,,IOBS,bK19G04D,2115-02-04.09,0
(2019 GD4),2019 GD4,2.235e-07,0.3151,-8.34,2.664e-02,,IOBS,bK19G04D,2115-02-03.88,0
(2019 GD4),2019 GD4,5.755e-08,0.2694,-8.92,2.636e-02,,IOBS,bK19G04D,2114-02-06.70,0
(2019 GD4),2019 GD4,4.431e-09,2.4312,-10.04,2.612e-02,,IOBS,bK19G04D,2114-02-06.59,0
(2019 GD4),2019 GD4,2.818e-08,0.3197,-9.23,2.668e-02,,IOBS,bK19G04D,2113-02-04.80,0
(2019 GD4),2019 GD4,1.762e-09,0.2684,-10.43,2.661e-02,,IOBS,bK19G04D,2113-02-04.63,0
(2019 GD4),2019 GD4,1.100e-07,0.9253,-8.64,2.662e-02,,IOBS,bK19G04D,2113-02-04.33,0
(2019 GD4),2019 GD4,1.782e-07,0.4102,-8.42,2.670e-02,,IOBS,bK19G04D,2113-02-04.16,0
(2019 GD4),2019 GD4,4.868e-08,0.2031,-8.98,2.658e-02,,IOBS,bK19G04D,2111-02-05.46,0
(2019 GD4),2019 GD4,7.079e-07,0.6060,-7.82,2.659e-02,,IOBS,bK19G04D,2111-02-05.23,0
(2019 GD4),2019 GD4,4.806e-07,0.3437,-7.98,2.664e-02,,IOBS,bK19G04D,2111-02-05.21,0
(2019 GD4),2019 GD4,2.141e-07,1.2825,-8.33,2.679e-02,,IOBS,bK19G04D,2111-02-05.05,0
(2019 GD4),2019 GD4,5.206e-09,0.2115,-9.95,2.653e-02,,IOBS,bK19G04D,2110-02-05.55,0
(2019 GD4),2019 GD4,6.538e-08,0.6279,-8.84,2.639e-02,,IOBS,bK19G04D,2109-02-05.73,0
(2019 GD4),2019 GD4,4.866e-10,0.8527,-10.97,2.625e-02,,IOBS,bK19G04D,2109-02-04.89,0
(2019 GD4),2019 GD4,2.158e-08,0.2157,-9.31,2.657e-02,,IOBS,bK19G04D,2106-02-05.35,0
(2019 GD4),2019 GD4,3.077e-08,1.3524,-9.15,2.677e-02,,IOBS,bK19G04D,2106-02-04.20,0
(2019 GD4),2019 GD4,5.343e-08,1.2876,-8.90,2.669e-02,,IOBS,bK19G04D,2104-02-06.15,0
(2019 GD4),2019 GD4,9.387e-08,0.2453,-8.66,2.659e-02,,IOBS,bK19G04D,2104-02-04.80,0
(2019 GD4),2019 GD4,2.124e-08,0.2393,-9.30,2.619e-02,,IOBS,bK19G04D,2103-02-06.79,0
(2019 GD4),2019 GD4,1.409e-09,3.0116,-10.48,2.615e-02,,IOBS,bK19G04D,2103-02-06.14,0
(2019 GD4),2019 GD4,2.214e-07,0.8773,-8.28,2.643e-02,,IOBS,bK19G04D,2103-02-04.40,0
(2019 GD4),2019 GD4,4.401e-08,0.3139,-8.98,2.657e-02,,IOBS,bK19G04D,2103-02-04.22,0
(2019 GD4),2019 GD4,3.102e-09,0.1859,-10.13,2.661e-02,,IOBS,bK19G04D,2102-02-04.99,0
(2019 GD4),2019 GD4,1.134e-06,0.9090,-7.56,2.650e-02,,IOBS,bK19G04D,2101-02-04.56,0
(2019 GD4),2019 GD4,3.512e-07,0.8625,-8.07,2.649e-02,,IOBS,bK19G04D,2101-02-03.71,0
(2019 GD4),2019 GD4,9.640e-09,0.3505,-9.63,2.636e-02,,IOBS,bK19G04D,2100-02-05.61,0
(2019 GD4),2019 GD4,3.308e-08,0.2320,-9.08,2.649e-02,,IOBS,bK19G04D,2098-02-03.18,0
(2019 GD4),2019 GD4,3.050e-10,0.1663,-11.11,2.631e-02,,IOBS,bK19G04D,2097-02-04.97,0
(2019 GD4),2019 GD4,3.795e-08,0.3862,-9.00,2.655e-02,,IOBS,bK19G04D,2096-02-03.11,0
(2019 GD4),2019 GD4,1.890e-09,1.4137,-10.29,2.650e-02,,IOBS,bK19G04D,2094-02-04.82,0
(2019 GD4),2019 GD4,1.080e-06,0.1696,-7.54,2.658e-02,,IOBS,bK19G04D,2094-02-04.38,0
(2019 GD4),2019 GD4,1.899e-07,1.4626,-8.29,2.682e-02,,IOBS,bK19G04D,2094-02-04.24,0
(2019 GD4),2019 GD4,7.571e-06,0.4014,-6.69,2.662e-02,,IOBS,bK19G04D,2094-02-04.15,0
(2019 GD4),2019 GD4,5.443e-09,0.8975,-9.82,2.642e-02,,IOBS,bK19G04D,2092-02-03.51,0
(2019 GD4),2019 GD4,9.696e-08,0.1926,-8.57,2.634e-02,,IOBS,bK19G04D,2091-02-05.57,0
(2019 GD4),2019 GD4,1.088e-07,0.3022,-8.52,2.644e-02,,IOBS,bK19G04D,2091-02-03.81,0
(2019 GD4),2019 GD4,8.039e-08,0.8692,-8.65,2.638e-02,,IOBS,bK19G04D,2091-02-03.64,0
(2019 GD4),2019 GD4,8.523e-08,0.2003,-8.62,2.640e-02,,IOBS,bK19G04D,2090-02-05.10,0
(2019 GD4),2019 GD4,2.394e-07,1.5911,-8.15,2.607e-02,,IOBS,bK19G04D,2087-02-05.42,0
(2019 GD4),2019 GD4,3.211e-06,1.1866,-7.01,2.671e-02,,IOBS,bK19G04D,2087-02-04.56,0
(2019 GD4),2019 GD4,3.219e-08,0.1625,-9.01,2.634e-02,,IOBS,bK19G04D,2086-02-05.11,0
(2019 GD4),2019 GD4,2.299e-05,0.8683,-6.14,2.636e-02,,IOBS,bK19G04D,2084-02-03.93,0
(2019 GD4),2019 GD4,4.296e-07,0.1751,-7.82,2.629e-02,,IOBS,bK19G04D,2077-02-05.04,0
(2019 GD4),2019 GD4,5.609e-06,0.2423,-6.65,2.637e-02,,IOBS,bK19G04D,2072-02-04.28,0
(2019 GD4),2019 GD4,8.564e-08,0.1910,-8.44,2.637e-02,,IOBS,bK19G04D,2069-02-03.23,0
(2019 GD4),2019 GD4,7.555e-07,0.1888,-7.48,2.643e-02,,IOBS,bK19G04D,2068-02-03.62,0
(2019 GD4),2019 GD4,9.448e-08,2.4152,-8.37,2.679e-02,,IOBS,bK19G04D,2067-02-03.24,0
(2019 ED1),2019 ED1,3.831e-06,0.5271,-6.91,3.987e-02,,IOBS,bK19E01D,2103-03-02.78,0
(2019 ED1),2019 ED1,6.702e-07,1.8715,-7.63,3.982e-02,,IOBS,bK19E01D,2097-03-01.38,0
(2019 ED1),2019 ED1,2.753e-06,0.8221,-7.00,3.978e-02,,IOBS,bK19E01D,2095-03-01.91,0
(2019 ED1),2019 ED1,1.808e-08,2.3802,-9.10,3.979e-02,,IOBS,bK19E01D,2083-03-01.98,0
(2019 ED1),2019 ED1,1.429e-07,3.9333,-8.17,4.040e-02,,IOBS,bK19E01D,2079-03-02.12,0
(2019 ED1),2019 ED1,9.292e-07,1.5058,-7.32,3.984e-02,,IOBS,bK19E01D,2074-03-01.75,0
(2023 FZ3),2023 FZ3,9.662e-08,4.0734,-5.77,6.952e+00,,IOBS,bK23F03Z,2034-04-02.94,0
(2025 UK9),2025 UK9,9.074e-10,3.7003,-11.78,1.481e-03,,IOBS,bK25U09K,2124-10-31.21,0
(2024 WD18),2024 WD18,1.318e-07,0.2131,-7.34,9.465e-01,,IOBS,bK24W18D,2119-01-03.01,0
(2025 XF2),2025 XF2,5.782e-10,1.7824,-11.57,4.503e-03,,IOBS,bK25X02F,2121-02-25.88,0
(2025 OB),2025 OB,8.379e-05,6.2721,-4.41,4.461e-01,,IOBS,bK25O00B,2063-07-18.96,0
(2025 OB),2025 OB,8.364e-05,2.9457,-4.41,4.470e-01,,IOBS,bK25O00B,2063-07-18.96,0
(2025 CJ3),2025 CJ3,6.433e-06,1.4908,-6.03,3.312e-01,,IOBS,bK25C03J,2119-02-14.73,0
(2025 YR3),2025 YR3,1.665e-07,0.8072,-9.92,4.123e-04,,IOBS,bK25Y03R,2116-12-17.58,0
(2025 VX),2025 VX,5.612e-08,1.0225,-8.65,5.813e-02,,IOBS,bK25V00X,2110-11-12.31,0
(2025 VF5),2025 VF5,3.966e-07,0.5707,-7.73,8.119e-02,,IOBS,bK25V05F,2121-11-25.53,0
(2025 VF5),2025 VF5,3.336e-06,0.1011,-6.80,8.105e-02,,IOBS,bK25V05F,2118-11-25.50,0
(2025 VF5),2025 VF5,1.524e-07,0.8852,-8.15,8.050e-02,,IOBS,bK25V05F,2121-11-24.78,0
(2022 MK1),2022 MK1,6.931e-08,1.6459,-7.10,4.364e+00,,IOBS,bK22M01K,2120-07-19.89,0
(2022 MK1),2022 MK1,8.713e-08,1.7722,-6.97,4.354e+00,,IOBS,bK22M01K,2113-07-20.40,0
(2022 MK1),2022 MK1,1.506e-06,1.2496,-5.72,4.363e+00,,IOBS,bK22M01K,2111-07-20.98,0
(2022 MK1),2022 MK1,3.155e-07,0.0193,-6.40,4.366e+00,,IOBS,bK22M01K,2111-07-20.69,0
(2022 MK1),2022 MK1,4.816e-06,0.3607,-5.19,4.355e+00,,IOBS,bK22M01K,2106-07-20.65,0
(2022 MK1),2022 MK1,3.879e-07,1.6455,-6.26,4.356e+00,,IOBS,bK22M01K,2101-07-20.49,0
(2022 MK1),2022 MK1,5.973e-07,3.3357,-6.06,4.350e+00,,IOBS,bK22M01K,2099-07-20.10,0
(2022 MK1),2022 MK1,5.277e-07,0.0191,-6.11,4.359e+00,,IOBS,bK22M01K,2099-07-19.72,0
(2022 YC),2022 YC,5.450e-09,2.6712,-10.69,1.892e-03,,IOBS,bK22Y00C,2084-03-17.56,0
(2022 YC),2022 YC,3.689e-09,1.2076,-10.85,1.890e-03,,IOBS,bK22Y00C,2083-03-17.86,0
(2022 YC),2022 YC,6.232e-10,2.5753,-11.63,1.887e-03,,IOBS,bK22Y00C,2083-03-12.36,0
(2022 YC),2022 YC,9.988e-09,2.1955,-10.40,1.895e-03,,IOBS,bK22Y00C,2080-12-13.28,0
(2022 YC),2022 YC,1.544e-08,2.3322,-10.20,1.900e-03,,IOBS,bK22Y00C,2079-03-12.94,0
(2022 YC),2022 YC,1.101e-08,2.4210,-10.34,1.900e-03,,IOBS,bK22Y00C,2079-03-12.93,0
(2022 BM3),2022 BM3,6.509e-08,1.4867,-9.75,2.366e-03,,IOBS,bK22B03M,2122-01-25.47,0
(2022 BM3),2022 BM3,1.280e-08,2.5665,-10.46,2.322e-03,,IOBS,bK22B03M,2122-01-25.22,0
(2022 BM3),2022 BM3,4.209e-08,2.2713,-9.93,2.323e-03,,IOBS,bK22B03M,2120-01-25.69,0
(2022 BM3),2022 BM3,3.623e-08,3.5117,-9.98,2.312e-03,,IOBS,bK22B03M,2115-01-25.55,0
(2022 BM3),2022 BM3,2.319e-08,2.5817,-10.16,2.327e-03,,IOBS,bK22B03M,2113-01-24.95,0
(2022 BM3),2022 BM3,5.809e-08,2.2246,-9.76,2.330e-03,,IOBS,bK22B03M,2113-01-24.91,0
(2022 BM3),2022 BM3,2.331e-08,2.5781,-10.13,2.324e-03,,IOBS,bK22B03M,2108-01-25.76,0
(2022 BM3),2022 BM3,1.087e-07,2.3443,-9.39,2.376e-03,,IOBS,bK22B03M,2097-01-24.22,0
(2022 BM3),2022 BM3,1.385e-07,2.3229,-9.29,2.377e-03,,IOBS,bK22B03M,2097-01-24.11,0
(2019 PO1),2019 PO1,3.833e-07,0.7780,-8.38,1.341e-02,,IOBS,bK19P01O,2122-08-06.11,0
(2019 PO1),2019 PO1,5.224e-08,1.2171,-9.24,1.339e-02,,IOBS,bK19P01O,2122-08-04.16,0
(2019 PO1),2019 PO1,5.649e-07,0.7780,-8.21,1.340e-02,,IOBS,bK19P01O,2121-08-07.67,0
(2019 PO1),2019 PO1,1.512e-07,0.0939,-8.78,1.340e-02,,IOBS,bK19P01O,2121-08-02.98,0
(2019 PO1),2019 PO1,1.545e-07,0.0231,-8.76,1.342e-02,,IOBS,bK19P01O,2120-08-03.04,0
(2019 PO1),2019 PO1,3.302e-07,0.9683,-8.43,1.340e-02,,IOBS,bK19P01O,2119-08-06.52,0
(2019 PO1),2019 PO1,6.005e-08,0.6860,-9.17,1.341e-02,,IOBS,bK19P01O,2118-07-30.50,0
(2019 PO1),2019 PO1,2.511e-07,1.3145,-8.54,1.340e-02,,IOBS,bK19P01O,2117-08-08.05,0
(2019 PO1),2019 PO1,4.469e-07,0.1216,-8.29,1.341e-02,,IOBS,bK19P01O,2117-08-06.85,0
(2019 PO1),2019 PO1,1.419e-07,0.9303,-8.78,1.340e-02,,IOBS,bK19P01O,2116-08-09.22,0
(2019 PO1),2019 PO1,2.219e-06,0.1217,-7.59,1.339e-02,,IOBS,bK19P01O,2116-08-08.70,0
(2019 EF),2019 EF,1.172e-09,0.5795,-9.82,2.859e-01,,IOBS,bK19E00F,2119-09-02.16,0
(2019 EF),2019 EF,2.351e-08,0.3259,-8.51,2.864e-01,,IOBS,bK19E00F,2119-09-02.14,0
(2019 EF),2019 EF,2.902e-09,1.5459,-9.40,2.873e-01,,IOBS,bK19E00F,2114-09-01.90,0
(2018 WR),2018 WR,2.414e-09,0.5545,-9.58,2.179e-01,,IOBS,bK18W00R,2116-11-14.40,0
(2018 WR),2018 WR,7.785e-08,0.2110,-8.07,2.172e-01,,IOBS,bK18W00R,2114-11-15.01,0
(2018 GG4),2018 GG4,8.219e-08,0.6950,-7.46,4.935e-01,,IOBS,bK18G04G,2070-04-12.78,0
(2018 GG4),2018 GG4,1.233e-07,1.7096,-7.17,4.660e-01,,IOBS,bK18G04G,2058-04-16.40,0
(2018 YH2),2018 YH2,1.516e-10,1.9939,-9.23,2.041e+01,,IOBS,bK18Y02H,2120-07-14.90,0
(2018 YH2),2018 YH2,1.334e-10,1.2000,-9.29,1.987e+01,,IOBS,bK18Y02H,2120-07-14.87,0
(2018 YH2),2018 YH2,2.618e-09,1.5990,-7.99,2.013e+01,,IOBS,bK18Y02H,2119-07-15.65,0
