des_chr,des_num,event_id,ip_NASA,ip_ESA,v_inf
2022RD2,,2022RD2_2118-09-24,1.5361e-05,,0.41075813505309
2022RD2,,2022RD2_2118-12-09,1.424e-06,,0.41075813505309
2022RD2,,2022RD2_2119-01-09,6.252e-06,,0.41075813505309
2022RD2,,2022RD2_2119-09-16,1.433e-05,,0.41075813505309
2022RD2,,2022RD2_2119-09-23,1.0212e-05,,0.41075813505309
2022RD2,,2022RD2_2119-10-14,3.54e-06,2.06e-07,0.41075813505309
2022RD2,,2022RD2_2120-01-17,4.242e-06,,0.41075813505309
2022RD2,,2022RD2_2120-09-22,1.2654e-05,,0.41075813505309
2022RD2,,2022RD2_2120-10-12,3.999e-06,,0.41075813505309
2022RD2,,2022RD2_2120-10-20,8.332e-07,,0.41075813505309
2022RD2,,2022RD2_2120-11-18,8.265e-06,,0.41075813505309
2022RD2,,2022RD2_2121-09-26,8.131e-06,,0.41075813505309
2022RD2,,2022RD2_2121-10-11,1.917e-06,,0.41075813505309
2022RD2,,2022RD2_2122-01-02,3.546e-05,,0.41075813505309
2022RD2,,2022RD2_2122-05-28,7.345e-07,,0.41075813505309
2022RD2,,2022RD2_2122-07-10,1.069e-07,,0.41075813505309
2022RD2,,2022RD2_2122-08-01,8.394e-06,,0.41075813505309
2022RD2,,2022RD2_2122-09-27,1.299e-05,,0.41075813505309
2022RD2,,2022RD2_2123-09-27,1.789e-05,,0.41075813505309
2022RD2,,2022RD2_2123-11-02,3.027e-05,,0.41075813505309
2022RD2,,2022RD2_2124-09-27,2.307e-05,,0.41075813505309
2022RD2,,2022RD2_2124-10-09,6.857999999999999e-06,,0.41075813505309
2022RD2,,2022RD2_2124-10-30,1.681e-05,,0.41075813505309
2022RJ2,,2022RJ2_2072-09-12,,2.34e-10,
2022RJ2,,2022RJ2_2075-09-12,2.186e-07,4.82e-08,16.0182730054482
2022RJ2,,2022RJ2_2080-09-12,2.9e-07,2.9e-07,16.0182730054482
2022RJ2,,2022RJ2_2081-09-12,1.855e-08,,16.0182730054482
2022RJ2,,2022RJ2_2092-09-12,1.428e-07,4.6e-09,16.0182730054482
2022RL,,2022RL_2071-08-31,5.236e-09,,7.93225331081958
2022RL,,2022RL_2072-08-31,,3.01e-11,
2022RL,,2022RL_2074-08-31,5.208e-07,2.23e-09,7.93225331081958
2022RL,,2022RL_2079-08-31,2.97e-07,4.37e-07,7.93225331081958
2022RL,,2022RL_2082-08-31,7.716e-06,1.17e-05,7.93225331081958
2022RL,,2022RL_2100-09-01,7.874e-10,,7.93225331081958
2022RL,,2022RL_2105-09-01,2.66e-08,,7.93225331081958
2022RL,,2022RL_2109-09-01,,2.66e-10,
2022RL,,2022RL_2113-09-01,2.818e-08,4.13e-08,7.93225331081958
2022RL,,2022RL_2114-09-01,6.061e-08,,7.93225331081958
2022SA11,,2022SA11_2076-09-17,1.543e-07,1.75e-07,6.54849164761868
2022SA11,,2022SA11_2078-09-17,7.653e-07,1.98e-07,6.54849164761868
2022SA11,,2022SA11_2085-09-17,4.547e-07,2.62e-07,6.54849164761868
2022SA11,,2022SA11_2095-09-17,1.507e-08,,6.54849164761868
2022SA11,,2022SA11_2097-09-18,0.0003262,0.0007779999999999999,6.54849164761868
2022SA11,,2022SA11_2098-09-18,4.77e-08,,6.54849164761868
2022SA11,,2022SA11_2099-09-18,2.213e-06,4.12e-06,6.54849164761868
2022SA11,,2022SA11_2100-09-18,4.089e-07,,6.54849164761868
2022SA11,,2022SA11_2101-09-18,8.788e-09,,6.54849164761868
2022SA11,,2022SA11_2102-09-18,1.00246e-07,,6.54849164761868
2022SA11,,2022SA11_2103-09-19,1.583e-05,3.48e-07,6.54849164761868
2022SA11,,2022SA11_2104-09-18,9.64e-08,,6.54849164761868
2022SA11,,2022SA11_2105-09-18,1.732e-07,2.2e-08,6.54849164761868
2022SA11,,2022SA11_2106-09-19,1.678e-07,,6.54849164761868
2022SA11,,2022SA11_2107-09-19,2.734e-07,2.08e-07,6.54849164761868
2022SA11,,2022SA11_2108-09-18,3.0876210000000007e-07,,6.54849164761868
2022SA11,,2022SA11_2109-09-19,1.839e-07,,6.54849164761868
2022SA11,,2022SA11_2111-09-19,7.512e-09,,6.54849164761868
2022SA11,,2022SA11_2112-09-18,1.087564e-06,8.035e-06,6.54849164761868
2022SA11,,2022SA11_2113-09-19,6.608e-08,,6.54849164761868
2022SA11,,2022SA11_2114-09-19,1.91713e-06,2.42e-06,6.54849164761868
2022SA11,,2022SA11_2116-09-18,2.1842e-08,,6.54849164761868
2022SA11,,2022SA11_2118-09-19,2.372e-08,,6.54849164761868
2022SA11,,2022SA11_2120-09-18,2.08e-08,7.97e-09,6.54849164761868
2022SA11,,2022SA11_2121-09-19,2.992e-07,2.71e-07,6.54849164761868
2022SD9,,2022SD9_2100-09-25,2.399e-08,,13.4228003014523
2022SD9,,2022SD9_2109-09-26,5.682e-07,,13.4228003014523
2022SD9,,2022SD9_2111-09-26,0.000368053,,13.4228003014523
2022SD9,,2022SD9_2113-09-25,1.041e-07,,13.4228003014523
2022SD9,,2022SD9_2114-09-26,4.0069e-08,,13.4228003014523
2022SD9,,2022SD9_2115-09-26,1.598e-07,,13.4228003014523
2022SD9,,2022SD9_2116-09-25,2.4686200000000003e-07,,13.4228003014523
2022SD9,,2022SD9_2118-09-26,3.35915e-06,,13.4228003014523
2022SD9,,2022SD9_2119-09-26,1.618e-09,,13.4228003014523
2022SD9,,2022SD9_2120-09-25,1.7259e-05,,13.4228003014523
2022SD9,,2022SD9_2121-09-26,3.638e-07,,13.4228003014523
2022SD9,,2022SD9_2122-09-26,6.725e-08,,13.4228003014523
2022SE6,,2022SE6_2120-09-20,3.046e-06,,3.93064674983585
2022SG5,,2022SG5_2090-03-15,1.3817000000000003e-07,2.555e-07,24.1180193492549
2022SG5,,2022SG5_2101-03-12,6.967e-07,1.38e-06,24.1180193492549
2022SG5,,2022SG5_2110-03-15,1.325e-08,,24.1180193492549
2022SG5,,2022SG5_2112-03-12,4.919e-09,9.82e-09,24.1180193492549
2022SG5,,2022SG5_2114-09-20,8.158e-07,6.74e-07,24.1180193492549
2022SG5,,2022SG5_2116-03-12,2.78756e-06,5.444899999999999e-06,24.1180193492549
2022SH10,,2022SH10_2120-09-17,6.712e-08,9.09e-08,22.05
2022SJ28,,2022SJ28_2104-10-05,,6.14e-09,
2022SJ28,,2022SJ28_2116-10-04,1.493e-06,2.93e-07,9.69
2022SJ9,,2022SJ9_2070-10-07,2.357e-08,,9.62885340032299
2022SJ9,,2022SJ9_2071-12-20,,1.84e-07,
2022SJ9,,2022SJ9_2079-10-07,,4.18e-08,
2022SJ9,,2022SJ9_2080-09-25,,9.69e-08,
2022SJ9,,2022SJ9_2092-09-26,,8.97e-09,
2022SJ9,,2022SJ9_2095-10-07,,1.68e-10,
2022SJ9,,2022SJ9_2097-09-26,9.868e-09,,9.62885340032299
2022SK2,,2022SK2_2079-09-13,5.5489999999999996e-08,4.65e-08,22.92
2022SK2,,2022SK2_2082-09-13,1.555e-06,1.1e-06,22.92
2022SK333,,2022SK333_2033-12-20,6.603e-06,2e-06,10.934580338045
2022SK333,,2022SK333_2044-12-19,1.8892124000000001e-06,1.34e-07,10.934580338045
2022SK333,,2022SK333_2047-12-21,7.239e-07,,10.934580338045
2022SK333,,2022SK333_2055-12-20,1.686459e-07,,10.934580338045
2022SK333,,2022SK333_2058-12-20,2.3362800000000003e-06,9.54e-07,10.934580338045
2022SK333,,2022SK333_2061-12-20,5.965e-07,7.29e-08,10.934580338045
